period,variable,value
15,MC_7,0.0879822015373818
16,MC_7,0.07808523782101848
17,MC_7,0.06905382958172765
18,MC_7,0.06081258635980318
19,MC_7,0.05329400969008678
20,MC_7,0.0464370768605922
21,MC_7,0.04018624980540388
22,MC_7,0.03449075748828778
23,MC_7,0.029304055614019175
24,MC_7,0.024583402711113207
25,MC_7,0.020289513953033456
26,MC_7,0.016386268224302787
27,MC_7,0.01284045288096942
28,MC_7,0.009621536300902653
29,MC_7,0.006701461875566044
30,MC_7,0.004054459328240865
31,MC_7,0.0016568706412563696
32,MC_7,-0.0005130112542338721
33,MC_7,-0.002475092332020354
34,MC_7,-0.004247616840402785
35,MC_7,-0.005847296954115161
36,MC_7,-0.0072894333482601175
37,MC_7,-0.008588027254797714
38,MC_7,-0.00975588451153275
39,MC_7,-0.010804712079510625
40,MC_7,-0.011745207479978124
1,L_7,0.46800218204469074
2,L_7,0.3858648016979321
3,L_7,0.3236474512190976
4,L_7,0.2757444289851325
5,L_7,0.2380545392527185
6,L_7,0.2078116348053677
7,L_7,0.18312285448503227
8,L_7,0.16267091017832422
9,L_7,0.14552143664889147
10,L_7,0.13099774838266307
11,L_7,0.11859894257832304
12,L_7,0.10794595630779058
13,L_7,0.09874571704180118
14,L_7,0.09076705761662032
15,L_7,0.08382432415494656
16,L_7,0.07776605006972855
17,L_7,0.0724669951482946
18,L_7,0.0678224432434409
19,L_7,0.06374403477358095
20,L_7,0.06015665727965994
21,L_7,0.056996077362542696
22,L_7,0.05420710152236254
