period,variable,value
39,MC_3,0.004561498655367538
40,MC_3,0.004513525114999045
1,L_3,-0.25976640959869457
2,L_3,0.03799776770705888
3,L_3,0.14969151003546335
4,L_3,0.18382574502296734
5,L_3,0.1873239698872373
6,L_3,0.18002956871264245
7,L_3,0.1700194482481976
8,L_3,0.16033997034661854
9,L_3,0.15194704074590792
10,L_3,0.14497321851396547
11,L_3,0.13926211370736633
12,L_3,0.13458511530309603
13,L_3,0.1307226942059527
14,L_3,0.1274896478675707
15,L_3,0.12473839041418068
16,L_3,0.12235461402907892
17,L_3,0.12025109830001714
18,L_3,0.11836181450011038
19,L_3,0.11663697783033215
20,L_3,0.11503912072204377
21,L_3,0.11354006213324651
22,L_3,0.11211860225115867
23,L_3,0.11075878240292658
24,L_3,0.10944857678646
25,L_3,0.10817891073628601
26,L_3,0.10694292460126124
27,L_3,0.1057354218852662
28,L_3,0.10455245547026674
29,L_3,0.10339101728088698
30,L_3,0.1022488054464025
31,L_3,0.10112404953953931
32,L_3,0.10001537935431497
33,L_3,0.09892172633719029
34,L_3,0.0978422495171283
35,L_3,0.09677627982349311
36,L_3,0.09572327821005183
37,L_3,0.0946828041485305
38,L_3,0.0936544919131273
39,L_3,0.09263803272045387
40,L_3,0.09163316127157962
1,Y_4,6.745989414185692
2,Y_4,2.6222836669952314
3,Y_4,0.8806731727339204
4,Y_4,0.1766189997616854
5,Y_4,-0.08323924600311912
6,Y_4,-0.1587454662623988
7,Y_4,-0.16223936276297243
8,Y_4,-0.14120191392142784
9,Y_4,-0.11487245746444345
10,Y_4,-0.0903985916144093
11,Y_4,-0.06990548274216232
12,Y_4,-0.05355099112054981
13,Y_4,-0.0408167616447938
14,Y_4,-0.03103172186136017
15,Y_4,-0.023567169694996445
16,Y_4,-0.0178955279164918
17,Y_4,-0.013595685561183613
18,Y_4,-0.010339923899254682
19,Y_4,-0.007876598485723611
20,Y_4,-0.006013853419561719
21,Y_4,-0.0046059591963637184
22,Y_4,-0.0035424259832849804
23,Y_4,-0.002739549727343159
24,Y_4,-0.002133935384455757
25,Y_4,-0.0016775695727830559
26,Y_4,-0.001334085040175799
27,Y_4,-0.0010759330370078864
28,Y_4,-0.000882243955810294
29,Y_4,-0.0007372085738297002
30,Y_4,-0.0006288527748237462
31,Y_4,-0.0005481096714790733
32,Y_4,-0.0004881166017561791
33,Y_4,-0.00044368225902152134
34,Y_4,-0.0004108826232919466
35,Y_4,-0.0003867544633021309
36,Y_4,-0.0003690627939348751
37,Y_4,-0.00035612441764410797
38,Y_4,-0.00034667401537532053
39,Y_4,-0.00033976252998812307
40,Y_4,-0.0003346800643451829
1,PH_4,0.02017562890249728
2,PH_4,0.034893278908282095
3,PH_4,0.04292427211190222
4,PH_4,0.04603301470184371
5,PH_4,0.045826772513758045
6,PH_4,0.04356644395659283
7,PH_4,0.04016699165599274
8,PH_4,0.03625661381784576
9,PH_4,0.03224536416118971
10,PH_4,0.028385687011882762
11,PH_4,0.02482039905290121
12,PH_4,0.021618620194743587
13,PH_4,0.01880171799067398
14,PH_4,0.01636153197270297
15,PH_4,0.014272864799001366
16,PH_4,0.012501828869817681
17,PH_4,0.01101125853736492
18,PH_4,0.00976408273890366
19,PH_4,0.008725306234868679
20,PH_4,0.007863061421259575
21,PH_4,0.007149055257688145
22,PH_4,0.00655863606265952
23,PH_4,0.006070633402348333
24,PH_4,0.005667073622577388
25,PH_4,0.00533283807527439
26,PH_4,0.005055306525013633
27,PH_4,0.004824011455721102
28,PH_4,0.004630317745661482
29,PH_4,0.0044671347862636985
30,PH_4,0.004328663400072369
31,PH_4,0.004210177019830988
32,PH_4,0.004107834927328265
33,PH_4,0.0040185244991176325
