period,variable,value
7,MC_6,-0.028072947083388984
8,MC_6,-0.022349363491947032
9,MC_6,-0.018524537100342995
10,MC_6,-0.01610953332207731
11,MC_6,-0.014660528472329584
12,MC_6,-0.013840087502454456
13,MC_6,-0.013412150252107595
14,MC_6,-0.013219462942769952
15,MC_6,-0.013160758144175265
16,MC_6,-0.013172595440907705
17,MC_6,-0.013216281735202517
18,MC_6,-0.013268940400498605
19,MC_6,-0.01331761026476048
20,MC_6,-0.013355432713917193
21,MC_6,-0.013379229046108389
22,MC_6,-0.013387982721424376
23,MC_6,-0.013381901186669511
24,MC_6,-0.013361844303774956
25,MC_6,-0.013328982201418834
26,MC_6,-0.013284595238916171
27,MC_6,-0.013229961040558626
28,MC_6,-0.01316629419108318
29,MC_6,-0.013094717255462504
30,MC_6,-0.01301625000684866
31,MC_6,-0.012931808881228754
32,MC_6,-0.012842211863251178
33,MC_6,-0.012748185970251453
34,MC_6,-0.01265037570043797
35,MC_6,-0.012549351536115525
36,MC_6,-0.012445618025309874
37,MC_6,-0.012339621218510026
38,MC_6,-0.01223175538182692
39,MC_6,-0.01212236898713211
40,MC_6,-0.012011770020364035
1,L_6,-0.25515342188383855
2,L_6,-0.07923126300030683
3,L_6,-0.007459332244337077
4,L_6,0.018199219556831406
5,L_6,0.024952768202725645
6,L_6,0.024644441250796893
7,L_6,0.02224745530881358
8,L_6,0.019705739234045026
9,L_6,0.01766308051755691
10,L_6,0.016234164529278217
11,L_6,0.015341707514152533
12,L_6,0.014858279718668684
13,L_6,0.014661404590854497
14,L_6,0.014651193688682066
15,L_6,0.01475266781952092
16,L_6,0.014912537666913373
17,L_6,0.015094593988506353
18,L_6,0.015275334315938277
19,L_6,0.015440350139130596
20,L_6,0.015581541485431841
21,L_6,0.015695057451082142
22,L_6,0.01577981742267109
23,L_6,0.01583647375275777
24,L_6,0.015866699340238308
25,L_6,0.015872708865851015
26,L_6,0.01585694499857571
27,L_6,0.01582187920220714
28,L_6,0.01576989089461254
29,L_6,0.015703199264979442
30,L_6,0.015623829771275431
31,L_6,0.015533602894186623
32,L_6,0.015434136670856104
33,L_6,0.015326857306439517
34,L_6,0.015213014092531283
35,L_6,0.015093696192020497
36,L_6,0.014969849756927044
37,L_6,0.014842294456589673
38,L_6,0.014711738898971184
39,L_6,0.014578794691943063
40,L_6,0.014443989059220272
1,Y_7,0.89525480382366
2,Y_7,0.2382049167617252
3,Y_7,0.017929571700941737
4,Y_7,-0.036708133442980115
5,Y_7,-0.035648770516072445
6,Y_7,-0.02091682614711061
7,Y_7,-0.006845706352739833
8,Y_7,0.0029238234399710287
9,Y_7,0.008468897965119807
10,Y_7,0.010862393894532108
11,Y_7,0.011206571995080716
12,Y_7,0.010359251041872491
13,Y_7,0.008910889244525128
14,Y_7,0.007236625366982494
15,Y_7,0.005558300975069992
16,Y_7,0.003996114515022445
17,Y_7,0.002606332047150712
18,Y_7,0.001406952840957307
19,Y_7,0.0003943856510780881
20,Y_7,-0.0004461100538473584
21,Y_7,-0.0011341175624744171
22,Y_7,-0.0016904111759405668
23,Y_7,-0.00213496336086494
24,Y_7,-0.0024859609535306275
25,Y_7,-0.0027594162020816593
26,Y_7,-0.002969113985918947
27,Y_7,-0.0031267369967835595
28,Y_7,-0.003242074396136024
29,Y_7,-0.003323259262626381
30,Y_7,-0.0033770045974437545
31,Y_7,-0.003408822401619536
32,Y_7,-0.0034232190206419538
33,Y_7,-0.0034238648927247275
34,Y_7,-0.0034137395056865966
35,Y_7,-0.0033952536813119873
36,Y_7,-0.003370351832927696
37,Y_7,-0.0033405969286372326
38,Y_7,-0.0033072407479923065
39,Y_7,-0.0032712817669913485
40,Y_7,-0.0032335127157406772
1,PH_7,-0.057109248734773854
2,PH_7,-0.0778536665342507
3,PH_7,-0.07739351108120536
4,PH_7,-0.06938489000177792
5,PH_7,-0.059575736204598294
6,PH_7,-0.05023096239300418
7,PH_7,-0.04210966957712676
8,PH_7,-0.03534504426925833
9,PH_7,-0.029831040885629573
10,PH_7,-0.02538819632354753
11,PH_7,-0.021831325554813073
12,PH_7,-0.01899431432448862
13,PH_7,-0.016736723479679784
14,PH_7,-0.014943152556810987
15,PH_7,-0.013520114320011756
16,PH_7,-0.012392402187893458
17,PH_7,-0.011499711195906455
18,PH_7,-0.010793748758445765
19,PH_7,-0.010235857874456154
20,PH_7,-0.009795097859851505
21,PH_7,-0.009446707627901956
22,PH_7,-0.009170879093522898
23,PH_7,-0.008951778340334778
24,PH_7,-0.008776763524139487
25,PH_7,-0.008635758768705948
26,PH_7,-0.008520751882443956
27,PH_7,-0.008425390594883387
28,PH_7,-0.008344657413842502
29,PH_7,-0.008274607416498905
30,PH_7,-0.008212156565142242
31,PH_7,-0.008154910692204776
32,PH_7,-0.008101027295909499
33,PH_7,-0.008049103856107222
34,PH_7,-0.007998087617644013
35,PH_7,-0.007947202770390927
36,PH_7,-0.007895891737492148
37,PH_7,-0.007843767909625998
38,PH_7,-0.007790577666235362
39,PH_7,-0.007736169930315436
40,PH_7,-0.007680471831291154
1,MC_7,0.1135993776408828
2,MC_7,-0.025788548653590922
3,MC_7,-0.059487065781045366
4,MC_7,-0.056915778801982245
5,MC_7,-0.04491761031152795
6,MC_7,-0.03293219344088947
7,MC_7,-0.023578234304708193
8,MC_7,-0.017025625655048473
9,MC_7,-0.012725554462439191
10,MC_7,-0.010043357605961695
11,MC_7,-0.008453328511155744
12,MC_7,-0.007570577692066191
13,MC_7,-0.007130669000618014
14,MC_7,-0.006958843372625026
15,MC_7,-0.00694270003434396
16,MC_7,-0.007011509470631149
17,MC_7,-0.007121677858226768
18,MC_7,-0.007246956428988567
19,MC_7,-0.00737201947706633
20,MC_7,-0.0074883272400521304
21,MC_7,-0.007591495774773007
22,MC_7,-0.007679642559934972
23,MC_7,-0.007752355679394879
24,MC_7,-0.00781005765511661
25,MC_7,-0.007853617073156864
26,MC_7,-0.007884114703165397
27,MC_7,-0.007902705277580318
28,MC_7,-0.007910538058332956
29,MC_7,-0.007908713209833846
30,MC_7,-0.00789825973182832
31,MC_7,-0.007880126171010948
32,MC_7,-0.007855178734342126
33,MC_7,-0.007824203537707521
34,MC_7,-0.007787911026092906
35,MC_7,-0.007746941400963152
36,MC_7,-0.00770187037819995
37,MC_7,-0.007653214895097633
38,MC_7,-0.007601438561771028
39,MC_7,-0.007546956756901393
40,MC_7,-0.007490141328444468
1,L_7,0.24721711260594445
2,L_7,0.06993721680758161
3,L_7,0.018756508273902163
4,L_7,0.012293813767941838
5,L_7,0.018704953869391815
6,L_7,0.026617171881826787
7,L_7,0.03268966629215363
8,L_7,0.036485328597155725
9,L_7,0.03844425699047792
10,L_7,0.03914152398695873
11,L_7,0.039056044034586054
12,L_7,0.038529089619622356
13,L_7,0.03778364657253125
14,L_7,0.03695621236764948
15,L_7,0.036125074223104445
16,L_7,0.035331433393172455
17,L_7,0.034593913447791176
18,L_7,0.03391802633327909
19,L_7,0.03330212063462344
20,L_7,0.032740997577622895
21,L_7,0.03222803315050466
22,L_7,0.03175636886522631
23,L_7,0.031319536107733977
24,L_7,0.030911745155910796
25,L_7,0.030527982276393424
26,L_7,0.030164002225492488
27,L_7,0.029816268229685805
28,L_7,0.02948186970119664
29,L_7,0.029158434636289216
30,L_7,0.028844045659992126
31,L_7,0.02853716398806839
32,L_7,0.028236562894802055
33,L_7,0.027941270805258885
34,L_7,0.027650523379930365
35,L_7,0.027363723626271562
36,L_7,0.027080408972838175
37,L_7,0.02680022426830989
38,L_7,0.026522899755531147
39,L_7,0.02624823318307525
40,L_7,0.025976075333484377
1,Y_8,0.7883666539876821
2,Y_8,0.2155598313879238
3,Y_8,0.026658672597157793
4,Y_8,-0.018400939834725873
5,Y_8,-0.016197808299346916
6,Y_8,-0.003234203744504228
7,Y_8,0.008337141021496934
8,Y_8,0.01566593605129354
9,Y_8,0.01906417149118622
10,Y_8,0.019633042453235605
11,Y_8,0.018437379513469836
12,Y_8,0.01628506277653336
13,Y_8,0.01372175351264744
14,Y_8,0.011086933765122016
15,Y_8,0.008575259442870985
16,Y_8,0.006286368489845314
17,Y_8,0.004260794698409717
18,Y_8,0.002504220378907981
19,Y_8,0.001003138397231468
20,Y_8,-0.0002654009602767917
21,Y_8,-0.0013279469304943196
22,Y_8,-0.002211302558691797
23,Y_8,-0.002940734239618839
24,Y_8,-0.00353912367921187
25,Y_8,-0.004026672550368352
26,Y_8,-0.004420916941709744
27,Y_8,-0.004736903308025401
28,Y_8,-0.004987437567868378
29,Y_8,-0.005183356380692402
30,Y_8,-0.005333792585263156
31,Y_8,-0.0054464206067068
32,Y_8,-0.005527675769412103
33,Y_8,-0.005582946072165648
34,Y_8,-0.005616737468991422
35,Y_8,-0.005632814915522895
36,Y_8,-0.0056343219189655255
37,Y_8,-0.005623881395225911
38,Y_8,-0.005603680485465855
39,Y_8,-0.005575541731743279
40,Y_8,-0.005540982723791308
1,PH_8,-0.06029178324912874
2,PH_8,-0.08360126866121213
3,PH_8,-0.08541064758698522
4,PH_8,-0.07937102970000755
5,PH_8,-0.07118423198704553
6,PH_8,-0.0630965766466144
7,PH_8,-0.055881949532585136
8,PH_8,-0.04971086156279003
9,PH_8,-0.04452532745153195
10,PH_8,-0.04019608689209313
11,PH_8,-0.03658513764863287
12,PH_8,-0.03356795156981956
13,PH_8,-0.0310391769860906
14,PH_8,-0.028912072648181894
15,PH_8,-0.027115952664869575
16,PH_8,-0.02559333294730261
17,PH_8,-0.024297372703544855
18,PH_8,-0.02318975936858439
19,PH_8,-0.022239019451114242
20,PH_8,-0.021419187462822783
21,PH_8,-0.020708759613829633
22,PH_8,-0.020089868566988283
23,PH_8,-0.01954762836689278
24,PH_8,-0.01906961042403505
25,PH_8,-0.018645420974095415
26,PH_8,-0.018266357751036886
27,PH_8,-0.017925129080677425
28,PH_8,-0.017615622640603085
29,PH_8,-0.017332714109142288
30,PH_8,-0.017072108127785736
31,PH_8,-0.01683020564184651
32,PH_8,-0.016603992918546483
33,PH_8,-0.016390948481212794
34,PH_8,-0.016188964921983632
35,PH_8,-0.015996283119674024
36,PH_8,-0.015811436834495405
37,PH_8,-0.015633206006132046
38,PH_8,-0.01546057736730835
39,PH_8,-0.015292711216905322
40,PH_8,-0.01512891338641106
1,MC_8,0.1464825097919608
2,MC_8,-0.025130989064673523
3,MC_8,-0.07303748725994337
4,MC_8,-0.07581226104264578
5,MC_8,-0.0651570776456434
6,MC_8,-0.05280134314755328
7,MC_8,-0.04242720737725781
8,MC_8,-0.034683776353395514
9,MC_8,-0.02922545925029793
10,MC_8,-0.02549287631615887
11,MC_8,-0.022978455557252035
12,MC_8,-0.02129172511552167
13,MC_8,-0.020154348599267225
14,MC_8,-0.019376112687175817
15,MC_8,-0.0188303091406051
16,MC_8,-0.018433899595297978
17,MC_8,-0.018133041793980557
18,MC_8,-0.01789306502513912
19,MC_8,-0.017691739082139397
20,MC_8,-0.01751484326180218
21,MC_8,-0.017353287792128334
22,MC_8,-0.017201260681250066
23,MC_8,-0.017055042145226868
24,MC_8,-0.01691224927739522
25,MC_8,-0.01677135599200829
26,MC_8,-0.016631388159753426
27,MC_8,-0.016491729812960647
28,MC_8,-0.016351999585134672
29,MC_8,-0.01621197150145527
30,MC_8,-0.016071523775257744
31,MC_8,-0.01593060531901475
32,MC_8,-0.015789213503758462
33,MC_8,-0.015647379109396512
34,MC_8,-0.015505155919889478
35,MC_8,-0.01536261336315426
36,MC_8,-0.015219831186091394
37,MC_8,-0.015076895523173572
38,MC_8,-0.014933895946238618
39,MC_8,-0.014790923225984453
40,MC_8,-0.014648067624980563
1,L_8,0.18913830742125845
2,L_8,0.0488724044416676
3,L_8,0.0077808075833236895
4,L_8,0.0027661278379541823
5,L_8,0.008175806515534593
6,L_8,0.014763609021877493
7,L_8,0.019782201813614578
8,L_8,0.0228633092547964
9,L_8,0.024371533259360527
