c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18
-5.57087093e-315,0.0,0.0,0.0,-6.76026270144987e-5,0.0,0.0,0.0005761304383655766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.207270182e-314,0.0,0.0,0.0,-0.0002763648142156984,0.0,0.0,-0.0006804837141636972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-9.271602595e-315,0.0,0.0,0.0,-9.556904846006691e-5,0.0,0.0,0.0006200262201865876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.1189917133e-314,0.0,0.0,0.0,-9.747925347522951e-5,0.0,0.0,0.0015522598427981508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-7.54939433e-315,-0.0,-0.0,-0.0,-0.0001452147528504531,-0.0,-0.0,-0.0019153544099753386,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
-1.148898337e-314,-0.0,-0.0,-0.0,-5.8404836916369044e-5,-0.0,-0.0,0.001572387964909876,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
4.43697e-316,0.0,0.0,0.0,-1.5857681980601224e-5,0.0,0.0,0.00026119556270001406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.056074013e-314,0.0,0.0,0.0,0.0003100474004118082,0.0,0.0,-0.007292580532915212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.113367638e-314,-0.0,-0.0,-0.0,0.00027717318372925146,-0.0,-0.0,-0.0013618506059553859,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
-9.65058015e-315,-0.0,-0.0,-0.0,0.0003759267987551981,-0.0,-0.0,-0.0074123935014065835,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
-1.0893385824e-314,-0.0,-0.0,-0.0,0.0002592060974998516,-0.0,-0.0,0.0012171357863605802,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
