period,variable,value
6,Y_8,-0.09759270366944169
7,Y_8,-0.08357998201580277
8,Y_8,-0.06365621817647792
9,Y_8,-0.044880268277838975
10,Y_8,-0.029395294225625278
11,Y_8,-0.017414697133954524
12,Y_8,-0.008485590870380906
13,Y_8,-0.00200174194608115
14,Y_8,0.0026050789521797303
15,Y_8,0.005807437268072272
16,Y_8,0.007977004594274351
17,Y_8,0.009397394382807378
18,Y_8,0.010281123513931189
19,Y_8,0.010785505114970166
20,Y_8,0.011025910316183074
21,Y_8,0.011086259411498734
22,Y_8,0.011027092313057882
23,Y_8,0.010891679545319173
24,Y_8,0.010710605800254578
25,Y_8,0.010505186740539525
26,Y_8,0.010290004765658434
27,Y_8,0.010074784021269443
28,Y_8,0.009865771991002435
29,Y_8,0.00966675373623959
30,Y_8,0.00947979329695922
31,Y_8,0.009305772903408999
32,Y_8,0.009144782707615014
33,Y_8,0.008996400300439732
34,Y_8,0.008859889225665244
35,Y_8,0.008734338191615476
36,Y_8,0.00861875707432173
37,Y_8,0.008512141624274983
38,Y_8,0.008413515671860291
39,Y_8,0.0083219573056125
40,Y_8,0.008236613771262464
1,PH_8,-0.009097228368093834
2,PH_8,-0.022391769732320127
3,PH_8,-0.03182109312810757
4,PH_8,-0.03807131802826041
5,PH_8,-0.041883324957465676
6,PH_8,-0.04391207177271302
7,PH_8,-0.044682866401937464
8,PH_8,-0.04459650237679372
9,PH_8,-0.043949553658442865
10,PH_8,-0.04295663179509321
11,PH_8,-0.041770020534460994
12,PH_8,-0.04049557620642418
13,PH_8,-0.03920507405187821
14,PH_8,-0.03794557452129522
15,PH_8,-0.03674642838712579
16,PH_8,-0.03562446463747724
17,PH_8,-0.0345878023484158
18,PH_8,-0.03363863081895198
19,PH_8,-0.03277522122739341
20,PH_8,-0.03199336884654401
21,PH_8,-0.03128741529298879
22,PH_8,-0.030650962571815293
23,PH_8,-0.03007736220097619
24,PH_8,-0.02956004129214582
25,PH_8,-0.029092711417190165
26,PH_8,-0.028669494084240302
27,PH_8,-0.028284987683073907
28,PH_8,-0.027934294078831683
29,PH_8,-0.02761301806537809
30,PH_8,-0.027317249205456574
31,PH_8,-0.027043532861318137
32,PH_8,-0.026788835214065578
33,PH_8,-0.026550505600281663
34,PH_8,-0.026326238423761
35,PH_8,-0.02611403612570408
36,PH_8,-0.025912174141647697
37,PH_8,-0.025719168380150776
38,PH_8,-0.0255337454838355
