period,variable,value
11,MC_8,-0.18081050170020702
12,MC_8,-0.17389849129870955
13,MC_8,-0.16726785059530083
14,MC_8,-0.16097436800272463
15,MC_8,-0.1550460211975124
16,MC_8,-0.1494925572750825
17,MC_8,-0.14431183914293216
18,MC_8,-0.1394940788402449
19,MC_8,-0.13502468125664574
20,MC_8,-0.130886167118957
21,MC_8,-0.1270594805906184
22,MC_8,-0.12352488153057865
23,MC_8,-0.12026255443123912
24,MC_8,-0.11725302192346097
25,MC_8,-0.1144774219574048
26,MC_8,-0.11191768887853802
27,MC_8,-0.10955666612134699
28,MC_8,-0.10737816989652664
29,MC_8,-0.10536701760952549
30,MC_8,-0.10350903089066205
31,MC_8,-0.10179102043910916
32,MC_8,-0.10020075799485675
33,MC_8,-0.09872693939956928
34,MC_8,-0.09735914172150557
35,MC_8,-0.09608777669020868
36,MC_8,-0.09490404213897835
37,MC_8,-0.09379987273663708
38,MC_8,-0.09276789096996386
39,MC_8,-0.09180135909003365
40,MC_8,-0.09089413254222597
1,L_8,-0.052288244374956605
2,L_8,-0.05377556700243814
3,L_8,-0.04830688831412881
4,L_8,-0.0390012104242506
5,L_8,-0.028236706790664066
6,L_8,-0.017380182393664553
7,L_8,-0.007174827782464682
8,L_8,0.002015502125913814
9,L_8,0.01005304058704766
10,L_8,0.016930547499140004
11,L_8,0.02271223641990122
12,L_8,0.027497720740927174
13,L_8,0.03140042610448616
14,L_8,0.03453504387046168
15,L_8,0.03701058990961354
16,L_8,0.03892689804463782
17,L_8,0.04037318141521854
18,L_8,0.04142780551010418
19,L_8,0.042158740283231244
20,L_8,0.04262436358520475
21,L_8,0.04287441735512238
22,L_8,0.04295099917990252
23,L_8,0.04288952248335094
24,L_8,0.0427196099269079
25,L_8,0.04246590370020535
26,L_8,0.042148787777244644
27,L_8,0.04178502378978955
28,L_8,0.041388305749673795
29,L_8,0.040969740593100774
30,L_8,0.04053826215333758
31,L_8,0.040100986152792714
32,L_8,0.039663513428068856
33,L_8,0.039230188039391156
34,L_8,0.038804316276633805
35,L_8,0.03838835192202702
36,L_8,0.037984052501085185
37,L_8,0.03759261066782597
38,L_8,0.037214764336932354
39,L_8,0.03685088869680589
40,L_8,0.03650107281244864
1,Y_9,-0.20975697909434907
2,Y_9,-0.21061186013255223
3,Y_9,-0.19948550848359864
4,Y_9,-0.1827686999419551
5,Y_9,-0.16389983485164947
6,Y_9,-0.14487830489140566
7,Y_9,-0.1268114979566626
8,Y_9,-0.11026002050302208
9,Y_9,-0.09545488564781779
10,Y_9,-0.08243352654221123
11,Y_9,-0.07112440753408984
12,Y_9,-0.06139914557133473
13,Y_9,-0.05310415106194163
14,Y_9,-0.0460794090706097
15,Y_9,-0.04016923213592315
16,Y_9,-0.03522804290414515
17,Y_9,-0.031123118089038164
18,Y_9,-0.027735509668575707
19,Y_9,-0.024959905077422708
20,Y_9,-0.022703900271237084
21,Y_9,-0.02088697737966575
22,Y_9,-0.019439363709529197
23,Y_9,-0.018300876599222457
24,Y_9,-0.017419813465119244
25,Y_9,-0.016751918398573006
26,Y_9,-0.016259439556003452
27,Y_9,-0.015910281320559157
28,Y_9,-0.015677249250887225
29,Y_9,-0.01553738255085425
30,Y_9,-0.015471367166773895
31,Y_9,-0.015463021996328897
32,Y_9,-0.015498850666574766
33,Y_9,-0.015567651650560154
34,Y_9,-0.015660179983577625
35,Y_9,-0.015768854412800896
36,Y_9,-0.01588750440892997
37,Y_9,-0.016011152050845114
38,Y_9,-0.016135824344941145
39,Y_9,-0.016258392050070652
40,Y_9,-0.01637643154302657
1,PH_9,-0.016783409004121876
2,PH_9,-0.04203944354369341
3,PH_9,-0.06122577428337362
4,PH_9,-0.07579396846492872
5,PH_9,-0.08685522969458138
6,PH_9,-0.09520121215301808
7,PH_9,-0.10141015352625142
8,PH_9,-0.10591535002508162
9,PH_9,-0.10904962795439514
10,PH_9,-0.11107448798166057
11,PH_9,-0.11219943694372624
12,PH_9,-0.11259501434220377
13,PH_9,-0.11240174553449891
14,PH_9,-0.11173644369304313
15,PH_9,-0.11069676811799192
16,PH_9,-0.10936461963321935
17,PH_9,-0.1078087460924125
18,PH_9,-0.10608679897517734
19,PH_9,-0.10424699803573483
20,PH_9,-0.10232950743406799
21,PH_9,-0.10036759259117578
22,PH_9,-0.09838860509513847
23,PH_9,-0.0964148288563036
24,PH_9,-0.09446421152274138
25,PH_9,-0.09255099911795227
26,PH_9,-0.09068628780967172
27,PH_9,-0.08887850393893389
28,PH_9,-0.0871338214755068
