variable,ss_value
Lgap_4,2.7211421436347853e-14
Ygap_5,-1.9180368812065703e-14
Lgap_5,1.0049773941558526e-14
Ygap_6,-1.1158050272256144e-14
Lgap_6,1.002043535612577e-14
Ygap_7,-1.1698448751934213e-14
Lgap_7,1.269004410530282e-14
Ygap_8,-1.0170530467617717e-14
Lgap_8,8.879989915891351e-15
Ygap_9,-1.592525248544532e-14
Lgap_9,8.89961856220836e-15
Ygap_10,-9.192420558417679e-15
Lgap_10,4.530021474177374e-15
Ygap_11,-5.757878956006172e-16
Lgap_11,1.191507125261238e-14
Ygap_12,-3.4880103167877935e-15
Lgap_12,7.1011902938163454e-15
AUX_ENDO_LAG_20_1,-0.5621189181535413
AUX_ENDO_LAG_21_1,-0.8439700702945289
AUX_ENDO_LAG_142_1,0.0
AUX_ENDO_LAG_143_1,0.0
AUX_ENDO_LAG_144_1,0.0
AUX_ENDO_LAG_145_1,0.0
AUX_ENDO_LAG_146_1,0.0
AUX_ENDO_LAG_147_1,0.0
AUX_ENDO_LAG_148_1,0.0
AUX_ENDO_LAG_149_1,0.0
AUX_ENDO_LAG_150_1,0.0
AUX_ENDO_LAG_151_1,0.0
AUX_ENDO_LAG_152_1,0.0
AUX_ENDO_LAG_153_1,0.0
