c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18
-5.6572974e-316,0.0,0.0,0.0,-8.760053921969943e-6,-0.0005123882389397048,-0.000512079895793515,-0.008098045772305471,-0.00019401429867621153,-7.725377324283613e-5,0.00019116113758888304,-3.656498833291976e-7,5.293933865442683e-6,4.247199329975048e-5,-0.00016062378213441172,2.37062600770906e-7,-8.677984911276147e-8,0.0
1.463661838e-314,-0.0,-0.0,-0.0,1.9599782377506548e-5,-4.8500885638600495e-5,-0.0003711601551810459,-0.0006516599251957041,-2.356098995416598e-5,-9.135360895212964e-5,-0.0012870249133725023,-1.8242378162414112e-5,-0.0001411739879100142,-0.0005887911921038207,-0.0005086622282989467,-1.1577306698064107e-5,-3.532665631478004e-7,-0.0
6.206080717e-314,0.0,0.0,0.0,2.2310266980822363e-6,-0.00020339313365526942,-0.00029346221125348154,-0.00318245788884527,-7.846689531981437e-5,-5.415557160448333e-5,-0.0002888995017951105,-5.23419187469987e-6,-3.749691319837249e-5,-0.00014883015729954166,-0.00020167631808092323,-3.1479937229231194e-6,-1.308882173668943e-7,0.0
4.2169091576e-314,0.0,0.0,0.0,-2.340932972721888e-19,-2.3496840770652424e-18,-1.2983761036490973e-17,-6.769931345141421e-17,3.117019863468018e-18,1.2278983435701794e-17,-1.0870884036328853e-18,-6.081625825922167e-20,-2.5919224159956014e-18,9.143160362699702e-18,-1.0365073898810759e-17,1.0621114549371989e-19,1.631193574229833e-20,0.0
-5.589856331e-314,0.0,0.0,0.0,-1.2903233190862494e-19,3.314992674269573e-18,3.57476906261738e-17,-2.046582593296347e-17,-6.457699256166842e-19,4.150998907112942e-18,-1.1289074006286728e-18,-6.074844664199622e-19,9.805164261097717e-18,3.6673803011750117e-17,4.871013480881843e-17,9.56261122270947e-19,-6.274577794721702e-20,0.0
-3.9154197824e-314,-0.0,-0.0,-0.0,1.993243310230738e-10,-5.76962052883982e-10,-1.3767489696543406e-10,1.7889715287916387e-8,-7.600570810385229e-11,-2.3983025520973887e-11,2.9625635415848427e-9,1.4639840427750038e-11,4.1654726317531654e-10,2.6063573765320277e-10,-2.773228117251668e-9,-4.431607794183248e-13,-2.0767808750826122e-13,-0.0
-3.2856117476e-314,-0.0,-0.0,-0.0,-0.0004971498596453236,-0.008515799861855558,-0.1013593731794829,-0.1099254197510392,-0.005776692793511797,-0.014188972665768101,-0.006396950870095317,-0.0006094852211558735,-0.004957024989085766,-0.02897073530963449,-0.03646468682040601,-0.0002783576541492328,-1.3369971921423694e-5,-0.0
-4.349569556e-315,-0.0,-0.0,-0.0,-0.0001891678518994535,0.00033726142936910976,0.00036865546100549323,0.004574183232649784,9.273061910573703e-5,3.3881756188541224e-5,0.0004928800103006397,8.656115620852464e-6,7.526511061835655e-5,0.0002754210702376289,0.00047176271499816563,6.498832745171589e-6,2.3713297952355513e-7,-0.0
2.024449e-317,0.0,0.0,0.0,1.3737189974372059e-6,-4.192521999036845e-6,-4.153758916299658e-5,-9.097285349997509e-5,-5.637806712748084e-6,-7.657413650814309e-6,-2.8026486717224167e-6,-3.708021345141406e-7,-2.087105328632892e-6,-8.991117620256666e-6,-1.5632891355469936e-5,-1.399911813256284e-7,-7.473452022804316e-9,0.0
-3.4e-322,-0.0,-0.0,-0.0,-5.4371503954581136e-12,9.693728538028205e-12,1.0596053446990847e-11,1.314735182337283e-10,2.665305762327419e-12,9.738411318331715e-13,1.4166594652383143e-11,2.487982997063073e-13,2.1633061131809992e-12,7.916289025081242e-12,1.3559608106728571e-11,1.8679090366761253e-13,6.820391616229907e-15,-0.0
